Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name,date,price_change,high_low_ratio,open_close_ratio,volatility,volatility_30d,ma_7,ma_30,ma_ratio,volume_ma,volume_ratio,liquidity_ratio,rsi,bb_high,bb_low,atr
674,-0.7253550209723022,-0.712078324126722,-0.7447323526626435,-0.7331583576994299,-0.46651776346107965,-0.7798232591975945,2014-01-07T23:59:59.999Z,XRP,2014-01-07,-1.4421591449958426,0.7597646824235272,1.8812551883749618,0.06444278883575745,0.10839825660705807,-0.7289549834321575,-0.7513043848243404,-0.14325499306303036,-0.5061053440112748,-0.7174713974778693,-0.5592808392097164,-0.37287525200378707,-0.6781033737724665,-0.7812046572364917,-0.4771702467407202
679,-0.7333115706129365,-0.7163027364848462,-0.7468261161209956,-0.7325131837096694,-0.4665147795318608,-0.7797060082167736,2014-01-08T23:59:59.999Z,XRP,2014-01-08,0.09374459000913554,0.3769255573024062,-0.288097628002676,0.06564190683955334,0.10748575640391027,-0.7303878517931943,-0.7527694838665481,-0.14606112245078057,-0.5061041131494974,-0.6061446083728882,-0.558922811657679,-0.33345149951423897,-0.6783763713915324,-0.7798415889234217,-0.4781926157930267
684,-0.732851690612949,-0.7196777531687428,-0.7498729213327351,-0.7348108846923391,-0.4665091186049893,-0.7801235811542786,2014-01-09T23:59:59.999Z,XRP,2014-01-09,-0.534319976427544,0.29742819497349704,0.41724704977743,0.05385356054875266,0.10443026392448992,-0.7328384263610148,-0.7547675690591253,-0.18362484843368324,-0.5061055532691238,-0.26784720787042793,-0.5580169018678008,-0.44580461037850005,-0.6786638223578477,-0.7786969444977425,-0.4795228991636696
688,-0.734535513630173,-0.7208623892997899,-0.7482965734295451,-0.7335563744368384,-0.46652090009680874,-0.7798955931360018,2014-01-10T23:59:59.999Z,XRP,2014-01-10,0.23230645337336947,-0.20114929771174714,-0.3385964167098177,0.05756182614062831,0.1022691337668733,-0.7346848757909439,-0.7561764255916616,-0.219564387606945,-0.5061068477528343,-0.8361334359554856,-0.5596781761471954,-0.3602614887680065,-0.6788379026056433,-0.777912942650128,-0.48212289982344325
690,-0.7335884612319757,-0.7175319749621251,-0.7459120999833843,-0.7303963006020417,-0.4665188589443772,-0.7793212966653327,2014-01-11T23:59:59.999Z,XRP,2014-01-11,0.639288606139,0.000982595736532941,-0.8578061530009358,0.06293702233658045,0.10189594753770616,-0.7362693920023078,-0.7571683632958075,-0.2656348836033967,-0.5061063728567837,-0.7426837412015502,-0.5595561295526617,-0.14463348709523705,-0.6791040607745279,-0.7765056753387831,-0.48387184504971226
695,-0.7297341858810438,-0.7171218103710263,-0.7474376569042597,-0.7356799436151453,-0.46652789820457163,-0.7802815199754188,2014-01-12T23:59:59.999Z,XRP,2014-01-12,-1.133044048887469,0.3358054042619654,1.4734706623193614,0.05873277186463408,0.10271590200945649,-0.7374975319356579,-0.7583907657195775,-0.2726847173990612,-0.5061143335458271,-1.030964505023255,-0.5605443863082741,-0.4350153645556749,-0.6789080591102169,-0.7775276435342868,-0.48456747804044226
699,-0.7356222124045925,-0.7231467308892734,-0.7514174168262079,-0.7366939826889733,-0.466536756417575,-0.7804658062391957,2014-01-13T23:59:59.999Z,XRP,2014-01-13,-0.27258770002642696,-0.0874048216409334,0.1937269156250178,0.056570260771854425,0.10159111109165739,-0.7390532910198525,-0.7593495441347807,-0.3211645587308886,-0.5061228637217838,-1.4897642822892645,-0.5617554040716426,-0.48896880722234276,-0.6787526499713336,-0.7781813260772836,-0.4865031207864636
704,-0.7362562514906941,-0.7231249313334482,-0.7503415501331037,-0.7379741670172061,-0.4665281142252877,-0.7806984609631763,2014-01-14T23:59:59.999Z,XRP,2014-01-14,-0.3373274486070187,-0.2739877913808137,0.37561783132374993,0.04345539528811922,0.10051277341699522,-0.7397473092023059,-0.7600913957579605,-0.32242598264665095,-0.5061244696340191,-0.6143500042531247,-0.560498055663211,-0.559396062032818,-0.6785794039209626,-0.7788484731076563,-0.48885876400083633
706,-0.7377059838118792,-0.7221387319458018,-0.7500815489629914,-0.7352048904828027,-0.4665335512320863,-0.7801951859199003,2014-01-15T23:59:59.999Z,XRP,2014-01-15,0.6014091214137318,-0.13179244221062725,-0.7449627060983107,0.04868882252570696,0.08870494387747509,-0.7401352177175978,-0.7600301431020803,-0.3547890910314937,-0.5061273820472925,-1.0156115362435765,-0.561333935729558,-0.33738853733154306,-0.6784735493126225,-0.7798910665607244,-0.4906415717865994
711,-0.7349681063149696,-0.7222655158413106,-0.7503645083527352,-0.738408031375603,-0.466522609741615,-0.7807773088449488,2014-01-16T23:59:59.999Z,XRP,2014-01-16,-0.758001034240534,-0.10600650205926858,0.8541250940545865,0.05089329408700406,0.08451942742788832,-0.7406536114160198,-0.7597772579868013,-0.40908405959798944,-0.5061294751856289,0.5017561659356996,-0.5596860804431103,-0.5288446056611933,-0.6786647990886239,-0.7818620399661571,-0.49223294454667016
713,-0.7382201743921687,-0.7252614411458598,-0.753021597779055,-0.739729140201984,-0.46651814970744554,-0.781017401131094,2014-01-17T23:59:59.999Z,XRP,2014-01-17,-0.355862828358862,-0.2118687491896026,0.32922269708749546,0.049474865556295856,0.08041315216890398,-0.7415431839456512,-0.759340866911951,-0.5014575426928779,-0.5061290484650659,0.9931676773657552,-0.558958253323407,-0.6067591154166803,-0.6789921819793195,-0.7838481921617781,-0.49407089629788575
720,-0.7393740202726796,-0.7246939235703725,-0.7516992214319389,-0.7377262073079796,-0.46653483403419327,-0.7806533980862056,2014-01-18T23:59:59.999Z,XRP,2014-01-18,0.43745090546620236,-0.3381840203138041,-0.5442537389605939,0.04633038267148429,0.05390554872380897,-0.7425995149159889,-0.759321702598639,-0.5788924434817303,-0.5061315269866203,-0.9296718756229359,-0.561467744051716,-0.42851654220645385,-0.6795727007988472,-0.7850205424980635,-0.4960519531733241
724,-0.7373528466588032,-0.724578167738517,-0.752345490966908,-0.7388044437342335,-0.4665190370992216,-0.7808493511142418,2014-01-19T23:59:59.999Z,XRP,2014-01-19,-0.2956887068540271,-0.1996126603547804,0.3074667730771232,0.036414406292417344,0.05399326349491708,-0.7430497943499608,-0.7593194259795731,-0.6115246007092642,-0.506130152193686,1.0854360883233531,-0.5591455437593091,-0.4999653078650108,-0.6803313697859116,-0.7860972542988902,-0.49756757872745294
726,-0.7384986696438136,-0.7255292852355739,-0.7543970692240022,-0.7415303889348359,-0.46651972953057774,-0.7813447510916195,2014-01-20T23:59:59.999Z,XRP,2014-01-20,-0.6909019669653716,-0.008251940166111256,0.7862556941378703,0.0396788569720931,0.05424245055276561,-0.7437467808066235,-0.7594899348538896,-0.6514307923372509,-0.5061275104866961,0.5631049461139048,-0.5590818078211965,-0.6789034788411604,-0.6810672409373091,-0.7875621859018623,-0.49852724189257824
730,-0.7412715983843656,-0.7276850882712635,-0.7543293438966112,-0.7413404733387207,-0.46651493811829103,-0.7813102369140321,2014-01-21T23:59:59.999Z,XRP,2014-01-21,0.002230853934399567,-0.46147386690377995,-0.07966444738726296,0.039744353955328125,0.054247776659286255,-0.7442319075300207,-0.7596568237223262,-0.6763954287314538,-0.5061254662249379,0.7975061773068988,-0.5583620222798633,-0.6592556989297309,-0.6818670182270123,-0.7887264940798491,-0.5005987021152675
735,-0.7409064222062997,-0.7280877343658374,-0.7555191353128895,-0.7427814216097277,-0.46652200770180696,-0.7815721071601487,2014-01-22T23:59:59.999Z,XRP,2014-01-22,-0.40270401658428673,-0.32281170258568986,0.4594338644690002,0.03103249148715239,0.05149400746787837,-0.7453237801551681,-0.760059290331123,-0.7314202798644851,-0.5061236752560644,-0.08985634434672432,-0.5593580489576778,-0.7592001191661552,-0.6837025153674205,-0.7887798307389576,-0.5021831869954307
739,-0.7425121251912976,-0.7294866001670841,-0.7576834941271887,-0.7450660139243793,-0.46650703900009066,-0.7819872981332208,2014-01-23T23:59:59.999Z,XRP,2014-01-23,-0.6278434019999394,-0.19931973973289968,0.6941981111057881,0.029360037231919517,0.05139868615367209,-0.746283278474641,-0.76043625735274,-0.7789290221571309,-0.5061212594688024,0.9900440281262226,-0.5567573105918708,-0.9147792505714938,-0.685157082471701,-0.7894774728264359,-0.5033929228042379
744,-0.7448144701388387,-0.7318328263468689,-0.7598762633831515,-0.7461584249488665,-0.4664973310351787,-0.7821858275717041,2014-01-24T23:59:59.999Z,XRP,2014-01-24,-0.3365742888089806,-0.2739133835831028,0.32285589573132234,0.029315328007183446,0.05137999522218453,-0.7472098185886851,-0.7608015804072904,-0.8252446826344949,-0.5061180294695633,1.3694064182870826,-0.5549988655681021,-0.988323321423225,-0.6873130106024326,-0.7891671683617437,-0.5047334910968656
745,-0.745931934626772,-0.7297704849855454,-0.7589352748313837,-0.7434426436670379,-0.46651735121406585,-0.7816922748319878,2014-01-25T23:59:59.999Z,XRP,2014-01-25,0.6959394245897417,-0.006387285551332603,-0.8578218935747887,0.03555153525696137,0.04834595717279004,-0.7480336283598443,-0.7612908082814278,-0.8570840945378899,-0.5061153170249375,-0.28587041970355426,-0.5585776513533662,-0.6551647224519563,-0.6883560124231877,-0.7895002519838291,-0.5053299179044188
751,-0.7431900407328449,-0.7275059404916536,-0.7562595300759604,-0.7408022944013654,-0.4665165769031424,-0.7812124305403306,2014-01-26T23:59:59.999Z,XRP,2014-01-26,0.6371443322478392,-0.05744834316069449,-0.7875137835736142,0.04323259413073573,0.0444663044929509,-0.748321543556922,-0.7619389849970835,-0.8396790963868199,-0.5061149353276149,-0.2546376378836558,-0.558650732238117,-0.3525756476362126,-0.6900141181384296,-0.7884406366425296,-0.505921929062755
754,-0.7405658575289329,-0.7268093895101502,-0.7573523253746579,-0.7439102082718265,-0.4665012110357531,-0.7817772477650353,2014-01-27T23:59:59.999Z,XRP,2014-01-27,-0.8087201969592989,0.31268490001958155,0.9198138951619842,0.044858192559219634,0.04521381236938802,-0.7486645052030007,-0.762716804488289,-0.8181336597580654,-0.5061120621989434,0.5416809508425338,-0.5559519166829819,-0.6058173757957134,-0.6904195614386462,-0.7892097542877023,-0.5055920049949171
758,-0.7425757941665942,-0.7253802024219721,-0.7551489403706344,-0.7395269232094666,-0.4665091797124793,-0.780980650823693,2014-01-28T23:59:59.999Z,XRP,2014-01-28,1.0979246090535624,0.16855115843273571,-0.9560243936133052,0.05698646495667863,0.04858447721240115,-0.7484031500119123,-0.7633337438380755,-0.7597383755588855,-0.506111168787195,0.0018252070955083457,-0.5576461516391558,-0.13218912980036104,-0.691061136655845,-0.7889801504406357,-0.5050287459893422
763,-0.7394219080421114,-0.7265092169126673,-0.7532336731168483,-0.7402453869230137,-0.466517967230587,-0.7811112213603584,2014-01-29T23:59:59.999Z,XRP,2014-01-29,-0.21752224274454504,-0.42280576572869044,0.13689393356357732,0.05586195646672788,0.0484849444617412,-0.7480376757857183,-0.7639983789758834,-0.6890330955643282,-0.5061105419115327,-0.5477464168342159,-0.5588977560735965,-0.19576953558976332,-0.6914485886581244,-0.7890149235525754,-0.5065189807679573
768,-0.7399960254168224,-0.7265871419811578,-0.7535955504001016,-0.7402456560135523,-0.4665122047287654,-0.7811112699718774,2014-01-30T23:59:59.999Z,XRP,2014-01-30,-0.045138540827085544,-0.37282767222503826,-0.026896575757551094,0.05129426504717676,0.048506345325721206,-0.7473430020942792,-0.7646508849214615,-0.591821048741835,-0.506111343369929,-0.16961769990847983,-0.558035329795387,-0.19579470365758211,-0.6920610361428498,-0.7887948712095934,-0.5077759227452866
771,-0.7400075264431176,-0.7266873659677414,-0.7529538727386383,-0.7397978858799752,-0.46650971287431364,-0.781029894291177,2014-01-31T23:59:59.999Z,XRP,2014-01-31,0.06382289684958796,-0.5085466170741434,-0.1568682991020851,0.04892684342033251,0.048591090197613936,-0.7464263690897868,-0.7652517949252564,-0.4785551110584572,-0.5061132644017062,0.09409379207299183,-0.5577015327512401,-0.1427109970706159,-0.6934717717031227,-0.7874190225621717,-0.5092950519941549
774,-0.7394786255713216,-0.7252762215674279,-0.7520631089691706,-0.739278694677187,-0.46650145026507556,-0.7809355393352031,2014-02-01T23:59:59.999Z,XRP,2014-02-01,0.08016136845737945,-0.3876562568027182,-0.1528736028249147,0.046104554946387113,0.04667910034878744,-0.7458262921101817,-0.7660007748126713,-0.37768981718554395,-0.5061107973830375,0.4371817557914121,-0.5565311378251094,-0.07836940271670295,-0.6938797352918505,-0.7871484465508803,-0.5103681231281453
777,-0.7388750827980944,-0.7234170815620927,-0.7511970189508522,-0.7369727029775744,-0.46650523632913604,-0.780516459440732,2014-02-02T23:59:59.999Z,XRP,2014-02-02,0.5059405903183615,-0.17934697128723096,-0.6059568226519573,0.04482518013529981,0.047275649294861215,-0.7452744002257444,-0.7665668552486431,-0.2918320478103415,-0.5061090379026566,0.10990434157844789,-0.5573024816274805,0.20249836075512667,-0.6939178272823041,-0.7871148934170218,-0.5107295125590418
783,-0.7367725798867808,-0.7239953703791937,-0.7499053462558978,-0.7373972007918452,-0.46651744554164326,-0.7805936059194002,2014-02-03T23:59:59.999Z,XRP,2014-02-03,-0.14245041928833257,-0.5142582068333346,0.07509026441187643,0.03496797773605528,0.047033704683990964,-0.7443357946217233,-0.7671945708497443,-0.16802012008669634,-0.5061115566723937,-0.47467909391690827,-0.5590005677838338,0.14946162705473226,-0.6938527270053894,-0.7871576796404918,-0.512021515081311
788,-0.737123041225365,-0.7241619920083465,-0.7505068432305985,-0.7384781123418335,-0.4665172133641617,-0.7807900450625648,2014-02-04T23:59:59.999Z,XRP,2014-02-04,-0.2948665653965419,-0.44345875072563107,0.27887281994881147,0.020063631694551838,0.043545604067501964,-0.7441846478955841,-0.7675894333553004,-0.12492655001774526,-0.5061128030865977,-0.4043208633881237,-0.5589004260685895,0.011424279104772663,-0.6943166913817991,-0.7867314047972966,-0.5130301608494732
791,-0.7380642034608279,-0.7254566246430552,-0.7522768998384817,-0.7401905515674583,-0.4665241588484823,-0.7811012559992034,2014-02-05T23:59:59.999Z,XRP,2014-02-05,-0.44842563581351036,-0.3851448606840067,0.5082312580870243,0.023207486032642603,0.04354244813784608,-0.7441767454369763,-0.7680879538520542,-0.08486676904814279,-0.5061137637108312,-0.806006857835013,-0.5598270306847024,-0.20174310398183481,-0.6944544998575843,-0.7867220126926482,-0.5138331033543092
796,-0.7396656262662564,-0.7265019504775784,-0.7549667135020115,-0.7418080379435094,-0.4665099930281836,-0.7813952098470796,2014-02-06T23:59:59.999Z,XRP,2014-02-06,-0.43804156845944264,-0.09898386422470602,0.529161533310138,0.025852262785345956,0.03963394045645022,-0.7444019041581335,-0.7683896636880598,-0.07946619668536359,-0.506113420567373,0.08610519043712864,-0.5575638377303669,-0.3939189665380986,-0.694529166308243,-0.7868779516579522,-0.5138842356796283
799,-0.7414564612635031,-0.7286878229893217,-0.7630427396886093,-0.7454862367833933,-0.466491998106518,-0.7820636668275842,2014-02-07T23:59:59.999Z,XRP,2014-02-07,-0.9660489779098766,1.1844363283259172,1.1664807717630508,0.03492969270575662,0.0412689208808642,-0.7452216664648706,-0.7688421772613848,-0.11177992356140343,-0.5061106721362643,0.9844183128785149,-0.5542176220816373,-0.7829246780231056,-0.694671206127686,-0.7877250921110395,-0.5113389668012334
801,-0.7460945926865908,-0.7316296249908808,-0.7614112921730931,-0.7478684626885511,-0.46652418215358493,-0.7824966010046714,2014-02-08T23:59:59.999Z,XRP,2014-02-08,-0.6861852859916128,0.10101073249125789,0.47814315219365655,0.035031560947450135,0.04160875778657433,-0.7464595591615226,-0.7692976391518476,-0.17979206399877387,-0.5061141989693709,-0.7917739226780532,-0.5593996593184003,-1.0020173906683727,-0.6945242821054917,-0.789321281358051,-0.5113022754982122
805,-0.7477623602818078,-0.7323589988312589,-0.7619186581802088,-0.7481279213373053,-0.4665207207725828,-0.7825437541768988,2014-02-09T23:59:59.999Z,XRP,2014-02-09,-0.11845567613970975,0.04213803083388689,0.01084484765371615,0.02289370616374601,0.04126699846353057,-0.7480671652480664,-0.7698059098510677,-0.2763122726879137,-0.5061166013675599,-0.45115535614958063,-0.5587768064483304,-1.0254650828959055,-0.6942772184100935,-0.7907548628573804,-0.5114208234851026
810,-0.747928227606838,-0.7323848075670385,-0.7720256030672766,-0.7500358962995093,-0.4665292355809948,-0.7828905001330247,2014-02-10T23:59:59.999Z,XRP,2014-02-10,-0.5877148564567672,2.864926184586815,0.6185941848694936,0.020781284889847675,0.040077770338585304,-0.7498885588926263,-0.7704909593592454,-0.379288649705527,-0.5061184305821057,-0.9946399703348381,-0.560173463423778,-1.1969637256133883,-0.6939350874431615,-0.7926763067375245,-0.5068421070193541
813,-0.7457569729568271,-0.7319022294336951,-0.7654449969233548,-0.7473479359300379,-0.4665212106076222,-0.7824020029911645,2014-02-11T23:59:59.999Z,XRP,2014-02-11,0.7521008156367257,1.0022821707906202,0.4126005390290922,0.041796809198639505,0.0398253139920606,-0.7511668110905789,-0.7708979510570312,-0.45876283727177664,-0.5061190507510179,-0.35132483922481217,-0.5589217891242251,-0.7297476193430703,-0.6938708941651551,-0.793461417551494,-0.5053950930874562
819,-0.7470296009767672,-0.7335719495295164,-0.7661104905702086,-0.7487056897520551,-0.46651988753295204,-0.7826487550552321,2014-02-12T23:59:59.999Z,XRP,2014-02-12,-0.42485961045851967,0.7471578217473334,0.45419572238167033,0.041752641446448156,0.039986419930023887,-0.752393948698457,-0.7713169318824358,-0.5340051022113513,-0.5061183880600578,-0.29020881648016406,-0.5585828733122415,-0.8661644147390581,-0.6937158888085562,-0.7942885647770384,-0.5046315953425741
824,-0.7484630186413681,-0.7350833181669715,-0.768973345346531,-0.7516349280398438,-0.4665208064853347,-0.7831810997860869,2014-02-13T23:59:59.999Z,XRP,2014-02-13,-0.8886475586622883,1.1216365703523408,1.0265869483235448,0.0445222134576118,0.04123509061665864,-0.7538101261161659,-0.7717934334237123,-0.6227973855749693,-0.5061200657587085,-0.25546180404574065,-0.5584930739840105,-1.1373489882188113,-0.6933396656969455,-0.7958104595217014,-0.503396019058605
827,-0.7514127771994951,-0.7352932820857352,-0.7703955907095257,-0.7508645686377589,-0.4665005154504947,-0.7830410986149761,2014-02-14T23:59:59.999Z,XRP,2014-02-14,0.1918883010224734,1.4819512887833848,-0.3112249198987078,0.04319789651482216,0.040126701782809415,-0.7545852108115711,-0.7723396592719184,-0.6506000141688729,-0.5061213872173592,1.5593672833257788,-0.554789477788494,-0.9998890309244222,-0.6931419914027974,-0.7972675179630373,-0.5016988475101799
832,-0.7502043564210741,-0.7368808208828375,-0.7656028332843227,-0.7516244950305314,-0.4665148152862432,-0.7831792039369065,2014-02-15T23:59:59.999Z,XRP,2014-02-15,-0.2747120482854487,-0.2273956791019425,0.3940766286311195,0.040789111755237986,0.039274247040288965,-0.7551265019149367,-0.7728006632592775,-0.6643193536619312,-0.5061199339558833,0.21560878000032388,-0.5573602309581431,-1.0731038817125793,-0.6931286405201176,-0.7988590080316912,-0.5031988760949996
835,-0.7513319864358081,-0.7370356630246334,-0.7686002800887454,-0.7536153905364454,-0.4665156958826551,-0.7835410194635002,2014-02-16T23:59:59.999Z,XRP,2014-02-16,-0.6573210603191256,0.4822066949530428,0.7409235638076229,0.042712477913599584,0.039798070693024365,-0.7559173146628165,-0.7732850301020879,-0.6992128054482872,-0.5061191543484983,0.08345623818869229,-0.5572877230834854,-1.2587269703508281,-0.6928586712850178,-0.800786581120005,-0.5032796262052605
837,-0.7534681973329592,-0.7382628995427949,-0.7673855181900381,-0.7537352224914738,-0.4665056988608289,-0.7835627974234715,2014-02-17T23:59:59.999Z,XRP,2014-02-17,-0.08371251580148849,-0.16007269700707605,-0.022153650814445005,0.041552578855860264,0.03888850992653335,-0.7564504337027612,-0.7738434411888945,-0.7053972192011622,-0.5061155026464469,0.519724227050365,-0.5552830841867222,-1.269804607412663,-0.6930412339441422,-0.8024879743891248,-0.5045738094284732
843,-0.7534205765564151,-0.7389156038612579,-0.7676914329296718,-0.7537550172301712,-0.4664922922675735,-0.7835663946758185,2014-02-18T23:59:59.999Z,XRP,2014-02-18,-0.051474544238173936,-0.2591892117351316,0.0034456365369485587,0.028279581228081826,0.03889180212234376,-0.7573737740232213,-0.774364932729664,-0.7508357694695209,-0.5061110159906624,0.9960874116291811,-0.5526102826392275,-1.2717640557274241,-0.6932834568032827,-0.8039725914776763,-0.5059810431463074
848,-0.7535934001430348,-0.739144112335735,-0.7674916974806817,-0.753886084383901,-0.466507193068975,-0.7835902143194653,2014-02-19T23:59:59.999Z,XRP,2014-02-19,-0.08747958721878242,-0.36874700620361706,-0.012382096528886893,0.028645578187390813,0.0381913260548162,-0.758120333496312,-0.7747959122274581,-0.7875298765063088,-0.5061090464554077,0.00045703591093298427,-0.5555549982789303,-1.2856392744964724,-0.6936404344336623,-0.8052535790150382,-0.5075024656829893
849,-0.753714055780653,-0.7394482891020104,-0.7700271144555042,-0.7565226917931671,-0.46647107724223325,-0.7840693780499179,2014-02-20T23:59:59.999Z,XRP,2014-02-20,-0.900884909095226,0.19469689515238633,1.0129793244298695,0.02890049859702775,0.03948433737402244,-0.7588247212102984,-0.7753254837851153,-0.8132996253616676,-0.5061013310057711,1.3364599993550337,-0.5473647862352877,-1.5496152903923277,-0.6940127191951146,-0.8069510830873238,-0.5078976352556573
856,-0.7561119068664186,-0.7401571189331388,-0.7712903741260276,-0.7543325189617531,-0.46650132935025496,-0.7836713469426326,2014-02-21T23:59:59.999Z,XRP,2014-02-21,0.7150011161035537,0.3396970158992589,-0.8103849157642422,0.03892372182897603,0.041228802327748476,-0.7593244961020935,-0.7757283980651144,-0.8298160391319988,-0.5061014572816245,-0.061035634412299866,-0.5542943522645256,-1.0441657490161205,-0.6947485979976964,-0.807701712032495,-0.5080545474268018
858,-0.7539687418479016,-0.738808864612731,-0.7688482249005224,-0.7526971113163212,-0.46651313333457745,-0.783374136123105,2014-02-22T23:59:59.999Z,XRP,2014-02-22,0.4916399368686781,0.06120816270411637,-0.5916700664581869,0.043278226670509574,0.04153871120475425,-0.7594790734858752,-0.7759945786726856,-0.8240262834533022,-0.5061011963282586,-0.6178139700116538,-0.5569035019780529,-0.7020108484428106,-0.6960885543722132,-0.8073778237648247,-0.5086180442344083
